Date,SPY,QQQ,DIA,EEM
2020-04-23,256.5419006347656,203.57093811035156,211.23629760742188,31.199262619018555
2020-04-24,260.11767578125,206.78126525878906,213.7164764404297,31.155473709106445
2020-04-27,263.8682861328125,208.4445343017578,216.85264587402344,31.78593635559082
2020-04-28,262.6548767089844,204.51853942871094,216.6459197998047,31.84724235534668
2020-04-29,269.5307922363281,211.7709503173828,221.4625244140625,32.775421142578125
2020-04-30,267.0212707519531,211.6839599609375,218.55996704101562,32.08365249633789
2020-05-01,259.95233154296875,205.71759033203125,213.22225952148438,30.927806854248047
2020-05-04,260.66925048828125,208.11575317382812,213.34808349609375,31.260557174682617
2020-05-05,263.0777587890625,210.47518920898438,214.58810424804688,31.435684204101562
2020-05-06,261.29443359375,211.7709503173828,212.84487915039062,31.3393611907959
2020-05-07,264.44744873046875,214.49789428710938,214.6869659423828,31.593303680419922
2020-05-08,268.822998046875,217.43751525878906,218.9194793701172,32.258792877197266
2020-05-11,268.8781433105469,219.38119506835938,217.9668731689453,32.04863739013672
2020-05-12,263.51898193359375,214.7880096435547,213.9411163330078,31.926042556762695
2020-05-13,258.8583984375,212.0997314453125,209.21444702148438,31.86474609375
2020-05-14,261.9561767578125,214.50758361816406,212.7459259033203,31.987340927124023
2020-05-15,263.1604309082031,215.90003967285156,213.30599975585938,31.549518585205078
2020-05-18,271.1762390136719,219.9226837158203,221.42730712890625,32.78417205810547
2020-05-19,268.39093017578125,219.37155151367188,218.0869140625,32.521484375
2020-05-20,272.9503479003906,223.75193786621094,221.2472381591797,32.9505500793457
2020-05-21,271.0658874511719,221.31517028808594,220.60794067382812,32.57402420043945
2020-05-22,271.58074951171875,222.0791015625,220.48199462890625,31.89977264404297
2020-05-26,274.9267578125,221.47952270507812,225.31690979003906,32.60029602050781
2020-05-27,279.0173645019531,222.6882781982422,230.28695678710938,32.70536804199219
2020-05-28,278.5025939941406,222.39816284179688,229.0084228515625,32.47768783569336
2020-05-29,279.7436218261719,225.65699768066406,228.9544219970703,33.038116455078125
2020-06-01,280.87432861328125,226.33387756347656,229.8367919921875,33.7999153137207
2020-06-02,283.199951171875,227.85202026367188,232.15966796875,34.60551834106445
2020-06-03,286.9687194824219,228.87704467773438,236.94969177246094,35.41111373901367
2020-06-04,286.21502685546875,227.27178955078125,237.09375,34.91199493408203
2020-06-05,293.55059814453125,231.7779998779297,244.4857940673828,35.831424713134766
2020-06-08,297.09881591796875,233.5765838623047,248.75355529785156,36.050331115722656
2020-06-09,294.8834533691406,235.2688446044922,246.1423797607422,35.80514907836914
2020-06-10,293.2380065917969,238.09246826171875,243.51339721679688,36.06784439086914
2020-06-11,276.33319091796875,226.295166015625,226.9196014404297,34.185211181640625
2020-06-12,279.64239501953125,228.09381103515625,231.16021728515625,34.91199493408203
2020-06-15,282.2530822753906,230.86900329589844,232.60992431640625,34.594940185546875
2020-06-16,287.6858825683594,234.83370971679688,237.53485107421875,34.81510925292969
2020-06-17,286.4907531738281,235.57826232910156,235.73416137695312,35.1497917175293
2020-06-18,286.6011047363281,236.2165069580078,235.40106201171875,35.16740798950195
2020-06-19,284.96319580078125,236.17782592773438,233.6881103515625,35.158599853515625
2020-06-22,286.7912292480469,239.0102081298828,235.0605926513672,35.59016036987305
2020-06-23,288.111572265625,241.04441833496094,236.126220703125,35.93363571166992
2020-06-24,280.7622985839844,236.07513427734375,229.92266845703125,35.45804214477539
2020-06-25,283.7721252441406,238.3224639892578,232.46009826660156,35.60777282714844
2020-06-26,277.0321350097656,232.69448852539062,226.0851287841797,35.17622375488281
2020-06-29,281.1037902832031,235.23239135742188,231.0784454345703,35.334747314453125
2020-06-30,284.7046813964844,239.84326171875,232.8483123779297,35.220252990722656
2020-07-01,286.6989440917969,242.64271545410156,232.3426513671875,35.616580963134766
2020-07-02,288.2778015136719,244.28945922851562,233.34498596191406,36.42684555053711
2020-07-06,292.7279968261719,250.29525756835938,237.48057556152344,37.99454116821289
2020-07-07,289.7088623046875,248.5709991455078,233.90475463867188,37.360416412353516
2020-07-08,291.9247741699219,251.8450469970703,235.4217529296875,38.3292121887207
2020-07-09,290.262939453125,253.9664764404297,232.27940368652344,38.3292121887207
2020-07-10,293.2265930175781,255.70046997070312,235.51214599609375,38.08260726928711
2020-07-13,290.68756103515625,250.4405517578125,235.71075439453125,37.827205657958984
2020-07-14,294.45458984375,252.21322631835938,240.72219848632812,37.880043029785156
2020-07-15,297.1597900390625,252.72665405273438,242.8170623779297,37.99454116821289
2020-07-16,296.18115234375,251.00238037109375,241.51687622070312,37.457298278808594
2020-07-17,297.039794921875,251.2930145263672,241.0477752685547,37.66866683959961
2020-07-20,299.4403076171875,258.42236328125,241.12014770507812,38.1530647277832
2020-07-21,300.0773620605469,255.7295379638672,242.49368286132812,38.5053596496582
2020-07-22,301.78546142578125,256.6304016113281,243.9757537841797,38.33802032470703
2020-07-23,298.1846618652344,249.9271697998047,241.0025177001953,38.0297737121582
2020-07-24,296.26416015625,247.5539093017578,239.1952667236328,37.99454116821289
2020-07-27,298.4246826171875,251.9710693359375,240.333984375,38.58462905883789
2020-07-28,296.53204345703125,248.76475524902344,238.5084686279297,38.26756286621094
2020-07-29,300.178955078125,251.6319580078125,239.92726135253906,38.88406753540039
2020-07-30,299.10797119140625,252.9494171142578,237.9210205078125,38.39086151123047
2020-07-31,301.4715576171875,257.46343994140625,238.88796997070312,38.12664794921875
2020-08-03,303.5674133300781,260.9408874511719,241.02978515625,38.39086151123047
2020-08-04,304.7400207519531,261.9096374511719,242.55686950683594,38.90168380737305
2020-08-05,306.6326904296875,262.5585632324219,245.8012237548828,39.324432373046875
2020-08-06,308.6824645996094,266.03619384765625,247.5181884765625,39.44773864746094
2020-08-07,308.9039306640625,262.9655456542969,248.1688690185547,38.63747024536133
2020-08-10,309.8273010253906,261.8418884277344,251.34982299804688,38.734352111816406
2020-08-11,307.269775390625,256.8822021484375,250.4912872314453,38.628662109375
2020-08-12,311.5538330078125,263.3432922363281,253.0668182373047,39.148292541503906
2020-08-13,310.9906311035156,263.94378662109375,252.5065155029297,39.03379821777344
2020-08-14,310.9998474121094,263.63385009765625,252.84986877441406,38.96334457397461
2020-08-17,311.98779296875,266.69482421875,252.08181762695312,39.456546783447266
2020-08-18,312.6617736816406,269.2618408203125,251.40391540527344,39.41250991821289
2020-08-19,311.35992431640625,267.4505310058594,250.70809936523438,38.928104400634766
2020-08-20,312.32940673828125,271.160400390625,251.10562133789062,38.8048095703125
2020-08-21,313.43731689453125,273.0396423339844,252.9387969970703,38.998565673828125
2020-08-24,316.6134338378906,274.74456787109375,256.4617614746094,39.43013000488281
2020-08-25,317.72137451171875,276.9046936035156,255.95448303222656,39.826454162597656
2020-08-26,320.90673828125,282.8134765625,256.6882019042969,39.93213653564453
2020-08-27,321.60845947265625,281.9320983886719,258.146240234375,39.59746170043945
2020-08-28,323.6858825683594,283.3656311035156,259.649658203125,40.117088317871094
2020-08-31,322.51336669921875,285.64202880859375,257.4579162597656,39.22755432128906
2020-09-01,325.5508728027344,290.52423095703125,259.73114013671875,39.89691162109375
2020-09-02,330.2596740722656,293.2752380371094,263.734130859375,39.79121780395508
2020-09-03,318.8939514160156,278.4060974121094,256.6067810058594,39.03379821777344
2020-09-04,316.290283203125,274.69610595703125,255.1848602294922,39.051414489746094
2020-09-08,307.64825439453125,261.4930419921875,249.4337921142578,38.37324905395508
2020-09-09,313.7236022949219,269.17462158203125,253.4458770751953,38.94572067260742
2020-09-10,308.276123046875,263.8082580566406,249.76901245117188,38.32040786743164
2020-09-11,308.4331359863281,261.97735595703125,250.9464874267578,38.690311431884766
2020-09-14,312.4956359863281,266.5398254394531,254.06182861328125,39.31563186645508
2020-09-15,314.0744323730469,270.3177185058594,254.10702514648438,39.729576110839844
2020-09-16,312.8280029296875,266.0070495605469,254.51467895507812,39.676719665527344
2020-09-17,310.0766296386719,261.85150146484375,253.19248962402344,39.51819610595703
2020-09-18,306.5067443847656,258.5096435546875,251.02903747558594,39.209938049316406
2020-09-21,303.0954895019531,259.1296081542969,246.41729736328125,38.84885025024414
2020-09-22,306.1823425292969,263.94378662109375,247.66107177734375,38.558197021484375
2020-09-23,299.08172607421875,255.8844757080078,242.9131317138672,37.95930480957031
2020-09-24,299.8787841796875,257.0759582519531,243.38523864746094,37.78316879272461
2020-09-25,304.7268981933594,263.05255126953125,246.6534423828125,37.81839370727539
2020-09-28,309.78826904296875,268.5160217285156,250.46612548828125,38.241146087646484
2020-09-29,308.10125732421875,267.30517578125,249.1226348876953,38.21471405029297
2020-09-30,310.4372253417969,269.13592529296875,251.9186553955078,38.83122634887695
2020-10-01,312.4302062988281,273.40771484375,252.49972534179688,39.192325592041016
2020-10-02,309.4638366699219,265.7164611816406,251.28329467773438,38.74315643310547
2020-10-05,314.9515686035156,271.38323974609375,255.55902099609375,39.262786865234375
2020-10-06,310.4742126464844,266.5398254394531,252.1185302734375,39.333248138427734
2020-10-07,315.87860107421875,271.1507263183594,256.8390808105469,39.764801025390625
2020-10-08,318.6780090332031,272.5940856933594,258.08282470703125,40.090660095214844
2020-10-09,321.5238952636719,276.7593078613281,259.5716247558594,40.36369323730469
2020-10-12,326.6964111328125,285.302978515625,261.8682861328125,40.71598815917969
2020-10-13,324.56439208984375,285.29339599609375,260.3069152832031,40.54865264892578
2020-10-14,322.5249938964844,282.9104309082031,258.8453063964844,40.275611877441406
2020-10-15,322.1264343261719,281.0119323730469,258.76361083984375,39.984981536865234
2020-10-16,321.9317932128906,279.4716491699219,259.7146301269531,40.12589645385742
2020-10-19,317.03729248046875,274.9091796875,256.13623046875,40.01140594482422
2020-10-20,318.3072814941406,275.5001525878906,256.9718017578125,40.45176696777344
2020-10-21,317.70465087890625,275.2869873046875,256.081787109375,40.56626510620117
2020-10-22,319.4474182128906,275.2773132324219,257.6076354980469,40.557456970214844
2020-10-23,320.5320739746094,275.81976318359375,257.32598876953125,40.795249938964844
2020-10-26,314.6086120605469,271.6835632324219,251.5680694580078,40.26681900024414
2020-10-27,313.5240478515625,273.8049011230469,249.44297790527344,40.442955017089844
2020-10-28,302.8081359863281,263.1301574707031,241.1057891845703,39.43013000488281
2020-10-29,305.8857421875,267.73138427734375,242.1138916015625,39.826454162597656
2020-10-30,302.69683837890625,260.9408874511719,240.7243194580078,39.37727737426758
2020-11-02,306.08966064453125,261.5221862792969,244.4842529296875,39.87928771972656
2020-11-03,311.493896484375,266.0457763671875,249.43380737304688,40.05543899536133
2020-11-04,318.4555358886719,277.92181396484375,252.93939208984375,41.31488037109375
2020-11-05,324.6663513183594,285.16748046875,257.8435974121094,42.01945495605469
2020-11-06,324.59222412109375,285.38055419921875,257.217041015625,42.213218688964844
2020-11-09,328.6708984375,279.54913330078125,264.9365234375,42.50386428833008
2020-11-10,328.1889343261719,274.5411682128906,267.470458984375,42.01945495605469
2020-11-11,330.62689208984375,280.6824645996094,267.107177734375,42.29248809814453
2020-11-12,327.41949462890625,279.3651428222656,264.3282165527344,41.975425720214844
2020-11-13,331.95245361328125,281.8158264160156,268.0517272949219,42.56550979614258
2020-11-16,336.0960998535156,284.0146179199219,272.43829345703125,43.093936920166016
2020-11-17,334.2884521484375,283.11376953125,270.9215087890625,43.04990768432617
2020-11-18,330.265380859375,281.0215148925781,267.69757080078125,42.90018844604492
2020-11-19,331.6558532714844,283.2203674316406,268.2152404785156,42.97064971923828
2020-11-20,329.3846740722656,281.28302001953125,266.2600402832031,43.20843505859375
2020-11-23,331.3591613769531,281.2928161621094,269.3182067871094,43.32292938232422
2020-11-24,336.6986083984375,285.2449951171875,273.4505615234375,43.904212951660156
2020-11-25,336.1794128417969,286.9981994628906,271.9123229980469,43.657615661621094
2020-11-27,337.11578369140625,289.6427001953125,272.36749267578125,44.071556091308594
2020-11-30,335.623291015625,290.233642578125,269.9827880859375,42.91780090332031
2020-12-01,339.2940979003906,293.9532775878906,271.63946533203125,43.763301849365234
2020-12-02,340.00787353515625,294.33111572265625,272.3128662109375,43.82494354248047
2020-12-03,339.9151916503906,294.7476806640625,273.1137390136719,44.32695770263672
2020-12-04,342.8444519042969,295.94873046875,275.4166259765625,44.784942626953125
2020-12-07,342.1399841308594,297.6246337890625,274.06048583984375,44.784942626953125
2020-12-08,343.14111328125,298.6319580078125,275.0617370605469,44.80255126953125
2020-12-09,340.0635070800781,291.8706359863281,273.860107421875,44.415035247802734
2020-12-10,339.95233154296875,293.042724609375,273.55078125,44.98750686645508
2020-12-11,339.5536193847656,292.3937072753906,273.9056396484375,44.67044448852539
2020-12-14,338.03350830078125,294.5151062011719,272.24005126953125,44.43819808959961
2020-12-15,342.60345458984375,297.663330078125,275.4438781738281,44.91870880126953
2020-12-16,343.14111328125,299.3003845214844,275.0162048339844,45.132266998291016
2020-12-17,345.05999755859375,301.25714111328125,276.2357482910156,45.4259147644043
2020-12-18,343.6822509765625,300.3465270996094,275.322021484375,45.37252426147461
2020-12-21,342.45330810546875,299.7846374511719,275.54095458984375,44.705142974853516
2020-12-22,341.8761901855469,300.5998229980469,273.6531982421875,44.349212646484375
2020-12-23,342.18341064453125,299.0859680175781,274.756591796875,44.80302810668945
2020-12-24,343.5146484375,300.40576171875,275.4314270019531,44.607261657714844
2020-12-28,346.46575927734375,303.4335021972656,277.2371826171875,44.731842041015625
2020-12-29,345.8046875,303.7052001953125,276.7447204589844,45.39921951293945
2020-12-30,346.2981262207031,303.71484375,277.355712890625,46.00429916381836
2020-12-31,348.0575866699219,304.4621276855469,278.86962890625,45.977603912353516
2021-01-04,343.3191833496094,300.1631164550781,275.7051086425781,46.27125549316406
2021-01-05,345.68365478515625,302.6377258300781,277.09124755859375,47.383541107177734
2021-01-06,347.7503967285156,298.44549560546875,281.0766296386719,46.983116149902344
2021-01-07,352.9171447753906,305.6654357910156,283.1648864746094,47.42802810668945
2021-01-08,354.9278869628906,309.59564208984375,283.6573486328125,48.682701110839844
2021-01-11,352.535400390625,305.1220703125,282.8638610839844,48.02421951293945
2021-01-12,352.6097717285156,304.63677978515625,283.3836669921875,48.49583053588867
2021-01-13,353.5593566894531,306.6940612792969,283.2834167480469,48.60261154174805
2021-01-14,352.3212890625,305.0540466308594,282.7544860839844,49.056427001953125
2021-01-15,349.7519226074219,302.6377258300781,281.1103210449219,48.36235046386719
2021-01-19,352.4981384277344,307.05316162109375,282.205322265625,49.163204193115234
2021-01-20,357.37628173828125,314.19549560546875,284.4406433105469,50.02634048461914
2021-01-21,357.7020263671875,316.7088623046875,284.5317077636719,50.11532211303711
2021-01-22,356.4360046386719,315.7967224121094,282.7983093261719,49.6793098449707
2021-01-25,357.84173583984375,318.4071350097656,282.5064392089844,50.05302810668945
2021-01-26,357.2831726074219,318.8730163574219,282.2691345214844,49.68820571899414
2021-01-27,348.5509948730469,309.98382568359375,276.67657470703125,48.308963775634766
2021-01-28,351.548583984375,311.8179931640625,279.24029541015625,48.6470947265625
2021-01-29,344.5107727050781,305.2579040527344,273.5289001464844,47.436927795410156
2021-02-01,350.2452087402344,312.88543701171875,275.5451965332031,48.718284606933594
2021-02-02,355.1978454589844,317.98992919921875,279.9244689941406,49.350067138671875
2021-02-03,355.4771728515625,316.72833251953125,280.3257751464844,49.59922409057617
2021-02-04,359.51739501953125,320.4741516113281,283.4369812011719,49.61702346801758
2021-02-05,360.9322814941406,321.56109619140625,284.2306823730469,50.04413986206055
2021-02-08,363.5390625,323.7154235839844,286.374755859375,50.133121490478516
2021-02-09,363.2970275878906,323.6474609375,286.402099609375,50.66701126098633
2021-02-10,363.13873291015625,322.909912109375,286.93133544921875,50.84498596191406
2021-02-11,363.72528076171875,324.685791015625,287.09539794921875,51.387786865234375
2021-02-12,365.52191162109375,326.50054931640625,287.4239196777344,51.432273864746094
2021-02-16,365.2054138183594,325.617431640625,287.9166564941406,51.55685043334961
2021-02-17,365.28912353515625,324.0550842285156,288.84710693359375,51.57464599609375
2021-02-18,363.7345275878906,322.63824462890625,287.8983459472656,50.8627815246582
2021-02-19,363.0921325683594,321.2311096191406,287.8627014160156,51.1920166015625
2021-02-22,360.29937744140625,312.9048156738281,288.12762451171875,49.68820571899414
2021-02-23,360.7369079589844,311.9732666015625,288.292236328125,49.91065979003906
2021-02-24,364.7120056152344,314.544921875,292.07647705078125,49.59032440185547
2021-02-25,355.9239196777344,303.5789794921875,287.0034484863281,48.46023178100586
2021-02-26,354.0899963378906,304.85028076171875,282.86260986328125,47.81066131591797
2021-03-01,362.67327880859375,314.02081298828125,288.4750061035156,49.092018127441406
2021-03-02,359.8432312011719,308.98431396484375,287.1954040527344,48.611515045166016
2021-03-03,355.07684326171875,300.0174865722656,286.0984191894531,48.51362991333008
2021-03-04,350.68280029296875,295.107177734375,282.9813232421875,47.383541107177734
2021-03-05,357.13421630859375,299.5517578125,288.15509033203125,47.89964294433594
2021-03-08,355.35614013671875,291.07025146484375,290.9065856933594,46.60938262939453
2021-03-09,360.4297180175781,302.5504150390625,291.2354431152344,47.632694244384766
2021-03-10,362.67327880859375,301.68670654296875,295.550048828125,47.41912841796875
2021-03-11,366.35040283203125,308.63494873046875,297.37835693359375,48.91404724121094
2021-03-12,366.8437194824219,306.1312561035156,300.10211181640625,48.04201889038086
2021-03-15,369.031494140625,309.4015808105469,301.729248046875,48.157691955566406
2021-03-16,368.5660705566406,311.099853515625,300.6049499511719,48.36235046386719
2021-03-17,369.8228454589844,312.3807373046875,302.3508605957031,48.42464065551758
2021-03-18,364.4420471191406,302.8123474121094,301.0620422363281,47.53480529785156
2021-03-19,363.7677001953125,303.8798522949219,298.60821533203125,48.12210464477539
2021-03-22,366.6723937988281,309.5785217285156,299.7347106933594,47.979732513427734
2021-03-23,363.7864074707031,308.22802734375,296.82220458984375,47.063201904296875
2021-03-24,361.93707275390625,303.0295715332031,296.8403625488281,45.986507415771484
2021-03-25,363.97320556640625,302.5049133300781,298.7731018066406,46.20006561279297
2021-03-26,369.8385314941406,307.0425720214844,302.8214416503906,47.401329040527344
2021-03-29,369.6517333984375,306.95513916015625,303.78338623046875,47.07209777832031
2021-03-30,368.67108154296875,305.4102783203125,303.01397705078125,47.22336959838867
2021-03-31,370.16552734375,310.0838623046875,302.42767333984375,47.463623046875
2021-04-01,374.1629333496094,315.3697204589844,303.5909729003906,47.92634201049805
2021-04-05,379.5332946777344,321.6659851074219,307.02581787109375,48.11320877075195
2021-04-06,379.30914306640625,321.4425354003906,306.2654724121094,48.380149841308594
2021-04-07,379.74810791015625,322.21978759765625,306.2654724121094,47.66828155517578
2021-04-08,381.5506896972656,325.5817565917969,306.9616394042969,48.059814453125
2021-04-09,384.3246765136719,327.5541687011719,309.46209716796875,47.650489807128906
2021-04-12,384.4647521972656,327.126708984375,309.17822265625,47.36574172973633
2021-04-13,385.60418701171875,330.9452209472656,308.48211669921875,47.56150436401367
2021-04-14,384.28729248046875,326.97119140625,309.159912109375,47.80176544189453
2021-04-15,388.41552734375,331.9266357421875,311.8253479003906,48.2377815246582
2021-04-16,389.71368408203125,332.3152770996094,313.2289733886719,48.36235046386719
2021-04-19,387.79901123046875,329.2740478515625,312.21197509765625,48.184391021728516
2021-04-20,384.9598083496094,326.8740539550781,309.80218505859375,47.79286575317383
2021-04-21,388.602294921875,329.6723937988281,312.7158508300781,48.08651351928711
2021-04-22,385.0531311035156,325.6983947753906,309.80218505859375,47.91743469238281
2021-04-23,389.2279968261719,329.79876708984375,311.91876220703125,48.611515045166016
2021-04-26,390.0406188964844,331.946044921875,311.4056701660156,48.67380142211914
2021-04-27,389.95654296875,330.5079650878906,311.3690490722656,48.6470947265625
2021-04-28,389.844482421875,329.390625,310.0312805175781,49.01194381713867
2021-04-29,392.3289489746094,330.5760803222656,312.0470886230469,48.8962516784668
2021-04-30,389.7510070800781,328.4092712402344,310.553466796875,48.033119201660156
2021-05-03,390.5917053222656,326.6602783203125,312.5416564941406,48.033119201660156
2021-05-04,388.18206787109375,320.7818298339844,312.89007568359375,47.490318298339844
2021-05-05,388.30340576171875,319.7032165527344,313.6137390136719,47.7127799987793
2021-05-06,391.40423583984375,322.11297607421875,316.57342529296875,48.166587829589844
2021-05-07,394.25286865234375,324.7266540527344,318.7447509765625,48.66489028930664
2021-05-10,390.34881591796875,316.5259094238281,318.61663818359375,47.79286575317383
2021-05-11,386.8651428222656,316.0886535644531,314.1910705566406,47.659393310546875
2021-05-12,378.64605712890625,307.9073791503906,307.8597717285156,46.342437744140625
2021-05-13,383.194580078125,310.28790283203125,311.9370422363281,46.280147552490234
2021-05-14,389.07861328125,317.1380920410156,315.4280090332031,47.11659240722656
2021-05-17,388.0885314941406,315.2142028808594,314.86907958984375,47.07209777832031
2021-05-18,384.7449645996094,313.0862731933594,312.5416564941406,47.70388412475586
2021-05-19,383.73626708984375,313.4458312988281,311.0116271972656,47.56150436401367
2021-05-20,387.8644104003906,319.5089416503906,312.9174499511719,47.83735275268555
2021-05-21,387.5469665527344,317.7405090332031,314.04034423828125,47.28566360473633
2021-05-24,391.4976501464844,323.0845642089844,315.80316162109375,47.677188873291016
2021-05-25,390.6290283203125,323.5315246582031,315.08697509765625,48.14879608154297
2021-05-26,391.40423583984375,324.6586608886719,315.1696472167969,48.504722595214844
2021-05-27,391.6097412109375,323.44415283203125,316.3907775878906,48.51362991333008
2021-05-28,392.3102111816406,324.46435546875,317.3455810546875,48.8250617980957
2021-06-01,391.96466064453125,323.38580322265625,317.5568542480469,49.83058166503906
2021-06-02,392.5810546875,324.017333984375,318.0067138671875,49.91065979003906
2021-06-03,391.1240234375,320.645751953125,317.69451904296875,49.37676239013672
2021-06-04,394.70123291015625,326.0870361328125,319.42059326171875,49.82168197631836
2021-06-07,394.3182373046875,327.0586853027344,318.2179260253906,49.57252502441406
2021-06-08,394.40234375,327.214111328125,317.9884033203125,49.332275390625
2021-06-09,393.8139343261719,327.2918701171875,316.565185546875,49.18989944458008
