Date,GGAL,YPF,PAM,BBAR,BMA
2022-11-21,6.05088996887207,7.269999980926514,26.0,2.1199910640716553,10.178833961486816
2022-11-22,6.092447757720947,7.480000019073486,26.139999389648438,2.1513984203338623,10.321416854858398
2022-11-23,6.266992092132568,7.659999847412109,26.700000762939453,2.386929750442505,10.55970573425293
2022-11-25,6.441537380218506,8.220000267028809,27.56999969482422,2.5371010303497314,10.902399063110352
2022-11-28,6.524653911590576,8.279999732971191,27.989999771118164,2.608234405517578,10.934280395507812
2022-11-29,6.5828351974487305,8.600000381469727,28.989999771118164,2.5371010303497314,11.109609603881836
2022-11-30,6.732446193695068,8.390000343322754,28.649999618530273,2.552908420562744,11.579813003540039
2022-12-01,6.757380485534668,8.380000114440918,29.110000610351562,2.5212934017181396,11.356666564941406
2022-12-02,6.832184314727783,8.260000228881836,28.639999389648438,2.434352397918701,11.348694801330566
2022-12-05,6.350107669830322,7.78000020980835,27.420000076293945,2.2920854091644287,10.687220573425293
2022-12-06,6.341796398162842,7.650000095367432,27.040000915527344,2.276277542114258,10.846613883972168
2022-12-07,6.60776948928833,7.78000020980835,27.639999389648438,2.379026174545288,11.11757755279541
2022-12-08,6.242056846618652,7.400000095367432,26.18000030517578,2.220951557159424,10.607524871826172
2022-12-09,6.1838765144348145,7.380000114440918,25.979999542236328,2.1893365383148193,10.591586112976074
2022-12-12,6.4498491287231445,7.489999771118164,26.450000762939453,2.276277542114258,10.926308631896973
2022-12-13,6.333485126495361,7.510000228881836,26.010000228881836,2.2525665760040283,10.6951904296875
2022-12-14,6.375042915344238,7.389999866485596,25.700000762939453,2.268373966217041,10.727068901062012
2022-12-15,6.391667366027832,7.46999979019165,25.479999542236328,2.276277542114258,10.719099998474121
2022-12-16,6.383354663848877,7.46999979019165,26.110000610351562,2.2841813564300537,10.703160285949707
2022-12-19,6.616081714630127,7.940000057220459,27.770000457763672,2.386929750442505,10.942245483398438
2022-12-20,7.123093128204346,8.470000267028809,28.040000915527344,2.6003313064575195,11.47620964050293
2022-12-21,7.405690670013428,8.680000305175781,28.860000610351562,2.7109835147857666,12.07392692565918
2022-12-22,7.438938140869141,8.859999656677246,29.59000015258789,2.8216357231140137,12.3209867477417
2022-12-23,7.713221549987793,9.09000015258789,29.950000762939453,2.858156204223633,12.683721542358398
2022-12-27,7.779714107513428,8.84000015258789,30.889999389648438,2.9137320518493652,12.795825958251953
2022-12-28,8.004128456115723,9.09000015258789,30.809999465942383,2.9931249618530273,13.244240760803223
2022-12-29,7.987505912780762,9.050000190734863,31.139999389648438,3.0169432163238525,13.052062034606934
2022-12-30,8.087246894836426,9.1899995803833,31.940000534057617,3.0963363647460938,13.148149490356445
2023-01-03,7.937635898590088,8.710000038146973,31.1299991607666,2.929610252380371,12.659699440002441
2023-01-04,8.220232963562012,8.710000038146973,31.8700008392334,3.080458164215088,13.228226661682129
2023-01-05,8.77711296081543,9.350000381469727,32.95000076293945,3.255122661590576,14.101033210754395
2023-01-06,9.225943565368652,9.449999809265137,33.41999816894531,3.3265767097473145,14.501401901245117
2023-01-09,9.475293159484863,9.75,33.599998474121094,3.3742127418518066,14.893763542175293
2023-01-10,9.62490463256836,9.720000267028809,33.88999938964844,3.3345160484313965,15.013875961303711
2023-01-11,10.298149108886719,9.869999885559082,35.93000030517578,3.6044530868530273,15.870667457580566
2023-01-12,10.680485725402832,10.350000381469727,35.099998474121094,3.6759073734283447,16.6153564453125
2023-01-13,10.83840560913086,11.079999923706055,34.9900016784668,3.6997249126434326,16.463214874267578
2023-01-17,11.436845779418945,12.220000267028809,35.119998931884766,3.906147003173828,17.75240707397461
2023-01-18,10.306459426879883,11.210000038146973,33.099998474121094,3.548877716064453,16.751482009887695
2023-01-19,10.713730812072754,11.220000267028809,32.83000183105469,3.6282713413238525,17.12782859802246
2023-01-20,11.428534507751465,11.920000076293945,34.20000076293945,3.794997215270996,18.16078758239746
2023-01-23,11.28723430633545,11.979999542236328,34.209999084472656,3.7235429286956787,17.552221298217773
2023-01-24,11.24567699432373,12.0,34.33000183105469,3.6997249126434326,17.49616813659668
2023-01-25,11.677884101867676,12.079999923706055,35.34000015258789,3.8029367923736572,18.216835021972656
2023-01-26,11.553206443786621,12.020000457763672,34.86000061035156,3.81087589263916,18.104734420776367
2023-01-27,11.065140724182129,11.539999961853027,33.7599983215332,3.6759073734283447,17.35203742980957
2023-01-30,10.555339813232422,11.149999618530273,32.4900016784668,3.53299880027771,16.687421798706055
2023-01-31,11.198856353759766,11.949999809265137,33.83000183105469,3.6917850971221924,17.59225845336914
2023-02-01,11.006638526916504,11.75,33.779998779296875,3.5965139865875244,17.247941970825195
2023-02-02,10.973207473754883,11.470000267028809,33.790000915527344,3.5885746479034424,17.48015785217285
2023-02-03,10.304619789123535,11.180000305175781,32.529998779296875,3.4059698581695557,16.48723602294922
2023-02-06,10.630556106567383,11.479999542236328,32.79999923706055,3.469484567642212,16.719451904296875
2023-02-07,10.680700302124023,11.539999961853027,32.65999984741211,3.4536056518554688,16.599340438842773
2023-02-08,10.839491844177246,11.550000190734863,33.400001525878906,3.517120361328125,16.719451904296875
2023-02-09,10.61384105682373,11.279999732971191,32.20000076293945,3.445666790008545,16.198970794677734
2023-02-10,10.663986206054688,11.579999923706055,32.900001525878906,3.469484567642212,16.343103408813477
2023-02-13,11.324216842651367,12.029999732971191,33.79999923706055,3.6759073734283447,17.08778953552246
2023-02-14,11.633439064025879,12.09000015258789,33.81999969482422,3.7473604679107666,17.392070770263672
2023-02-15,11.558222770690918,11.880000114440918,34.209999084472656,3.6838455200195312,17.159860610961914
2023-02-16,11.658512115478516,11.890000343322754,33.849998474121094,3.8426332473754883,17.151851654052734
2023-02-17,11.115283966064453,11.40999984741211,33.099998474121094,3.6838455200195312,16.190961837768555
