Date,AAPL,MSFT,GOOGL,AMZN,NVDA
2020-03-24,"59,65260696411133","140,90914916992188","56,037353515625","97,00499725341797","6,205169677734375"
2020-03-25,"59,323997497558594","139,56027221679688","54,629486083984375","94,29199981689453","6,116517543792725"
2020-03-26,"62,4458122253418","148,28994750976562","57,66936492919922","97,77449798583984","6,405883312225342"
2020-03-27,"59,86040115356445","142,20103454589844","55,057945251464844","95,00499725341797","6,293575286865234"
2020-03-30,"61,56870651245117","152,2035369873047","56,84566879272461","98,19750213623047","6,6138176918029785"
2020-03-31,"61,443050384521484","149,8097686767578","57,621253967285156","97,48600006103516","6,564262390136719"
2020-04-01,"58,21009826660156","144,4903106689453","54,65328598022461","95,38500213623047","6,0530171394348145"
2020-04-02,"59,181434631347656","147,4824981689453","55,3936767578125","95,94149780273438","6,361806392669678"
2020-04-03,"58,33091354370117","146,12411499023438","54,187137603759766","95,32949829101562","6,073935508728027"
2020-04-06,"63,4195442199707","156,9910430908203","58,67455291748047","99,87950134277344","6,6837944984436035"
2020-04-07,"62,68500900268555","155,30023193359375","58,643314361572266","100,58000183105469","6,450459957122803"
2020-04-08,"64,28941345214844","156,8580780029297","59,85529327392578","102,1500015258789","6,647685527801514"
2020-04-09,"64,75331115722656","156,86756896972656","59,83396911621094","102,13800048828125","6,548076629638672"
2020-04-13,"66,02429962158203","157,21905517578125","60,02439880371094","108,44349670410156","6,719902515411377"
2020-04-14,"69,35870361328125","164,99876403808594","62,7429313659668","114,16600036621094","7,071025848388672"
2020-04-15,"68,72566986083984","163,2699432373047","62,34968566894531","115,38400268554688","6,9935784339904785"
2020-04-16,"69,2717514038086","168,17141723632812","62,35612869262695","120,40950012207031","7,338726043701172"
2020-04-17,"68,33181762695312","169,65333557128906","63,42578887939453","118,75","7,279458999633789"
2020-04-20,"66,91348266601562","166,29067993164062","62,54059982299805","119,68049621582031","7,148223400115967"
2020-04-21,"64,84513092041016","159,41329956054688","60,111183166503906","116,40599822998047","6,711435317993164"
2020-04-22,"66,71292877197266","164,82781982421875","62,404727935791016","118,17449951171875","7,1258111000061035"
2020-04-23,"66,45438385009766","162,8329620361328","63,03749465942383","119,97250366210938","7,072518825531006"
2020-04-24,"68,37288665771484","165,8061981201172","63,306766510009766","120,51100158691406","7,211474895477295"
2020-04-27,"68,42121124267578","165,33123779296875","63,02212142944336","118,80000305175781","7,397993087768555"
2020-04-28,"67,31214904785156","161,30368041992188","61,12430953979492","115,7040023803711","7,255551338195801"
2020-04-29,"69,52301788330078","168,54196166992188","66,55889129638672","118,635498046875","7,432359218597412"
2020-04-30,"70,98968505859375","170,2327880859375","66,78303527832031","123,69999694824219","7,278462886810303"
2020-05-01,"69,84680938720703","165,82521057128906","65,3260726928711","114,302001953125","7,041890621185303"
2020-05-04,"70,83505249023438","169,8812713623047","65,602783203125","115,79949951171875","7,253809452056885"
2020-05-05,"71,89817810058594","171,7051239013672","66,8980941772461","115,88999938964844","7,3148193359375"
2020-05-06,"72,6399917602539","173,39593505859375","66,72004699707031","117,56300354003906","7,415673732757568"
2020-05-07,"73,39144897460938","174,40281677246094","67,90277099609375","118,38050079345703","7,591982364654541"
2020-05-08,"75,1383056640625","175,42874145507812","68,64961242675781","118,98049926757812","7,781989097595215"
2020-05-11,"76,32062530517578","177,38555908203125","69,60421752929688","120,44999694824219","8,033998489379883"
2020-05-12,"75,44841003417969","173,3674774169922","68,19536590576172","117,84750366210938","7,772027492523193"
2020-05-13,"74,53743743896484","170,7457275390625","66,86387634277344","118,39600372314453","7,74961519241333"
2020-05-14,"74,995361328125","171,4866485595703","67,28687286376953","119,44249725341797","7,999137878417969"
2020-05-15,"74,5519790649414","173,9849090576172","68,0902328491211","120,48899841308594","8,457590103149414"
2020-05-18,"76,30850219726562","175,64723205566406","68,69127655029297","121,31300354003906","8,716076850891113"
2020-05-19,"75,86756134033203","174,43136596679688","68,15669250488281","122,46649932861328","8,771113395690918"
2020-05-20,"77,34303283691406","176,85084533691406","69,88043212890625","124,89700317382812","8,934968948364258"
2020-05-21,"76,76641082763672","174,7266387939453","69,76093292236328","122,33699798583984","8,74097728729248"
2020-05-22,"77,26065826416016","174,80287170410156","70,082763671875","121,84400177001953","8,990998268127441"
2020-05-26,"76,73734283447266","172,95494079589844","70,4859390258789","121,09300231933594","8,68370246887207"
2020-05-27,"77,07167053222656","173,1835174560547","70,43187713623047","120,51950073242188","8,49195671081543"
2020-05-28,"77,1055908203125","172,79298400878906","70,33071899414062","120,05500030517578","8,453851699829102"
2020-05-29,"77,0304946899414","174,55520629882812","71,08844757080078","122,11849975585938","8,840836524963379"
2020-06-01,"77,97781372070312","174,15512084960938","71,1553955078125","123,552001953125","8,771859169006348"
2020-06-02,"78,33882141113281","176,1364288330078","71,52436065673828","123,62049865722656","8,790781021118164"
2020-06-03,"78,77008056640625","176,5650634765625","71,37261199951172","123,91999816894531","8,735251426696777"
2020-06-04,"78,0916748046875","174,2408905029297","70,13531494140625","123,02999877929688","8,736247062683105"
2020-06-05,"80,3158187866211","178,31776428222656","71,41079711914062","124,1500015258789","8,8892183303833"
2020-06-08,"80,79068756103516","179,42274475097656","71,8084945678711","126,2030029296875","8,774614334106445"
2020-06-09,"83,34188842773438","180,79440307617188","72,00884246826172","130,04299926757812","9,01478385925293"
2020-06-10,"85,48605346679688","187,5003662109375","72,63467407226562","132,37249755859375","9,33442497253418"
2020-06-11,"81,38184356689453","177,431884765625","69,5204086303711","127,89800262451172","8,76589584350586"
2020-06-12,"82,08446502685547","178,8321533203125","70,06689453125","127,2509994506836","8,901674270629883"
2020-06-15,"83,09961700439453","179,97520446777344","70,45469665527344","128,63400268554688","9,14209270477295"
2020-06-16,"85,30193328857422","184,38552856445312","71,73065185546875","130,7635040283203","9,037203788757324"
2020-06-17,"85,18323516845703","185,0237274169922","72,03166198730469","132,0489959716797","9,20412826538086"
2020-06-18,"85,21715545654297","187,0050506591797","71,11820983886719","132,69900512695312","9,186187744140625"
2020-06-19,"84,73017120361328","185,8905487060547","70,6480941772461","133,75050354003906","9,229289054870605"
2020-06-22,"86,94701385498047","191,05340576171875","71,93842315673828","135,6909942626953","9,493871688842773"
2020-06-23,"88,8028793334961","192,329833984375","72,59896087646484","138,2205047607422","9,417388916015625"
2020-06-24,"87,2353286743164","188,45291137695312","71,04779052734375","136,72000122070312","9,203629493713379"
2020-06-25,"88,3934326171875","190,83432006835938","71,46434020996094","137,72900390625","9,457253456115723"
2020-06-26,"85,67745971679688","187,01454162597656","67,56855010986328","134,64349365234375","9,123405456542969"
2020-06-29,"87,65205383300781","189,0244598388672","69,28585815429688","134,0189971923828","9,168252944946289"
2020-06-30,"88,38372039794922","193,85386657714844","70,3212890625","137,9409942626953","9,464973449707031"
2020-07-01,"88,21656036376953","194,9874267578125","71,50897979736328","143,93499755859375","9,497111320495605"
2020-07-02,"88,21656036376953","196,47340393066406","72,89403533935547","144,51499938964844","9,579079627990723"
2020-07-06,"90,57637786865234","200,70272827148438","74,36784362792969","152,8520050048828","9,80529499053955"
2020-07-07,"90,29532623291016","198,36900329589844","73,88533020019531","150,00599670410156","9,837682723999023"
2020-07-08,"92,3983154296875","202,73165893554688","74,563720703125","154,0554962158203","10,180743217468262"
2020-07-09,"92,79566192626953","204,15101623535156","75,31056213378906","159,13150024414062","10,472735404968262"
2020-07-10,"92,95797729492188","203,5318603515625","76,31971740722656","160,0","10,443086624145508"
2020-07-13,"92,52915954589844","197,24501037597656","74,99170684814453","155,1999969482422","10,017557144165039"
2020-07-14,"94,06036376953125","198,46424865722656","75,4196548461914","154,1999969482422","10,341187477111816"
2020-07-15,"94,70722961425781","198,16893005371094","75,2222900390625","150,44349670410156","10,191957473754883"
2020-07-16,"93,54187774658203","194,24441528320312","75,12509155273438","149,9949951171875","10,099776268005371"
2020-07-17,"93,35291290283203","193,25379943847656","75,2208023071289","148,09849548339844","10,166295051574707"
2020-07-20,"95,32023620605469","201,56007385253906","77,55104064941406","159,8419952392578","10,474481582641602"
2020-07-21,"94,00462341308594","198,8452606201172","77,15828704833984","156,9145050048828","10,292856216430664"
2020-07-22,"94,26871490478516","201,70289611816406","77,60113525390625","154,99549865722656","10,402729034423828"
2020-07-23,"89,97793579101562","192,92990112304688","75,21583557128906","149,32749938964844","10,094791412353516"
2020-07-24,"89,75504302978516","191,74876403808594","74,79235076904297","150,44549560546875","10,159318923950195"
2020-07-27,"91,88225555419922","194,1777801513672","75,84464263916016","152,760498046875","10,385536193847656"
2020-07-28,"90,37287139892578","192,4345703125","74,56621551513672","150,01649475097656","10,180245399475098"
2020-07-29,"92,10517120361328","194,3778076171875","75,55107116699219","151,67649841308594","10,4293851852417"
2020-07-30,"93,21963500976562","194,22535705566406","76,28799438476562","152,593994140625","10,577372550964355"
2020-07-31,"102,97868347167969","195,28271484375","73,78765106201172","158,23399353027344","10,578119277954102"
2020-08-03,"105,57351684570312","206,2656707763672","73,53028106689453","155,59449768066406","10,97225284576416"
2020-08-04,"106,27854919433594","203,16986083984375","73,06114959716797","156,94149780273438","11,189004898071289"
2020-08-05,"106,66376495361328","202,83645629882812","73,34827423095703","160,25149536132812","11,24779987335205"
2020-08-06,"110,38519287109375","206,0846405029297","74,63067626953125","161,25","11,296380996704102"
2020-08-07,"107,87550354003906","202,39833068847656","74,30438232421875","158,3730010986328","11,160853385925293"
2020-08-10,"109,4434585571289","198,36900329589844","74,22750091552734","157,4080047607422","11,126470565795898"
2020-08-11,"106,1885986328125","193,73007202148438","73,4201889038086","154,0334930419922","10,812556266784668"
2020-08-12,"109,71772003173828","199,26443481445312","74,74424743652344","158,11199951171875","11,40077018737793"
2020-08-13,"111,659423828125","198,79759216308594","75,21087646484375","158,05099487304688","11,403510093688965"
2020-08-14,"111,55995178222656","198,98812866210938","74,61482238769531","157,4010009765625","11,524092674255371"
2020-08-17,"111,26866912841797","200,3026580810547","75,19054412841797","159,12049865722656","12,29442310333252"
2020-08-18,"112,19583892822266","201,4552459716797","77,15135192871094","165,62449645996094","12,218441009521484"
2020-08-19,"112,33661651611328","200,23304748535156","76,59741973876953","163,0240020751953","12,096610069274902"
2020-08-20,"114,82933044433594","204,8927001953125","78,16646575927734","164,86849975585938","12,099102973937988"
2020-08-21,"120,74675750732422","203,4031524658203","78,13274383544922","164,23599243164062","12,639729499816895"
2020-08-24,"122,19093322753906","204,04290771484375","78,60780334472656","165,3730010986328","12,676352500915527"
2020-08-25,"121,18851470947266","206,69744873046875","79,63432312011719","167,32449340820312","12,706003189086914"
2020-08-26,"122,83655548095703","211,16612243652344","81,53263092041016","172,09249877929688","12,728921890258789"
2020-08-27,"121,36813354492188","216,3509979248047","80,75853729248047","170,0","12,584671020507812"
2020-08-28,"121,1715316772461","218,5758056640625","81,29955291748047","170,08999633789062","13,102375030517578"
2020-08-31,"125,28071594238281","215,34840393066406","80,8086166381836","172,54800415039062","13,328347206115723"
2020-09-01,"130,27098083496094","217,00987243652344","82,07563018798828","174,95599365234375","13,777423858642578"
2020-09-02,"127,57195281982422","221,1920928955078","85,16560363769531","176,57249450683594","14,301270484924316"
2020-09-03,"117,35843658447266","207,48995971679688","80,80762481689453","168,39999389648438","12,974465370178223"
2020-09-04,"117,43611907958984","204,57762145996094","78,41242980957031","164,7310028076172","12,582704544067383"
2020-09-08,"109,5332260131836","193,51084899902344","75,5555419921875","157,49200439453125","11,87544059753418"
2020-09-09,"113,90216064453125","201,75125122070312","76,72735595703125","163,4304962158203","12,674915313720703"
2020-09-10,"110,1837158203125","196,09849548339844","75,6770248413086","158,7554931640625","12,272934913635254"
2020-09-11,"108,7371597290039","194,81903076171875","75,166748046875","155,81100463867188","12,12614917755127"
2020-09-14,"111,99922943115234","196,13674926757812","74,82308197021484","155,14849853515625","12,831665992736816"
2020-09-15,"112,17402648925781","199,35458374023438","76,1268081665039","157,80650329589844","12,950043678283691"
2020-09-16,"108,86333465576172","195,79296875","74,98474884033203","153,90499877929688","12,475045204162598"
2020-09-17,"107,12548828125","193,74960327148438","73,74250793457031","150,43649291992188","12,424205780029297"
2020-09-18,"103,72744750976562","191,3433380126953","71,9597396850586","147,74549865722656","12,15081787109375"
2020-09-21,"106,87306213378906","193,39625549316406","70,92086029052734","148,02349853515625","12,47778606414795"
2020-09-22,"108,55265045166016","198,05601501464844","72,39266204833984","156,44949340820312","12,597905158996582"
2020-09-23,"103,99930572509766","191,53428649902344","69,891845703125","149,9929962158203","12,085526466369629"
2020-09-24,"105,06726837158203","194,0169677734375","70,559814453125","150,989501953125","12,30906867980957"
2020-09-25,"109,00895690917969","198,4379425048828","71,36318969726562","154,75650024414062","12,833162307739258"
2020-09-28,"111,61090850830078","199,9848175048828","72,33515167236328","158,70249938964844","12,99390697479248"
2020-09-29,"110,76622772216797","197,90321350097656","72,70014190673828","157,24400329589844","13,184053421020508"
2020-09-30,"112,43614959716797","200,8346405029297","72,67930603027344","157,43649291992188","13,487839698791504"
2020-10-01,"113,3875961303711","202,8684539794922","73,78515625","161,06300354003906","13,571577072143555"
2020-10-02,"109,72743225097656","196,88153076171875","72,18340301513672","156,25","13,02106761932373"
2020-10-05,"113,10604095458984","200,8824005126953","73,53374481201172","159,9600067138672","13,599489212036133"
2020-10-06,"109,86334228515625","196,61415100097656","71,95629119873047","154,9980010986328","13,693190574645996"
2020-10-07,"111,7274169921875","200,35719299316406","72,35895538330078","159,7845001220703","13,919974327087402"
2020-10-08,"111,62061309814453","201,0733184814453","73,5634994506836","159,52749633789062","13,79511833190918"
2020-10-09,"113,56233978271484","206,0671844482422","74,9034194946289","164,33250427246094","13,719359397888184"
2020-10-12,"120,7759017944336","211,40480041503906","77,58822631835938","172,14649963378906","14,181144714355469"
2020-10-13,"117,57203674316406","212,79893493652344","77,71121978759766","172,18150329589844","14,203328132629395"
2020-10-14,"117,65940856933594","210,88925170898438","77,53120422363281","168,1855010986328","14,050813674926758"
2020-10-15,"117,19339752197266","209,74342346191406","77,1359634399414","166,9324951171875","13,925956726074219"
2020-10-16,"115,55262756347656","209,74342346191406","77,74246215820312","163,635498046875","13,767953872680664"
2020-10-19,"112,6011962890625","204,54896545410156","75,87043762207031","160,36050415039062","13,455193519592285"
2020-10-20,"114,08663940429688","204,95957946777344","76,91827392578125","160,85049438476562","13,602477073669434"
2020-10-21,"113,46527099609375","205,1028289794922","78,64946746826172","159,2469940185547","13,482110023498535"
2020-10-22,"112,37788391113281","205,1887664794922","79,67449951171875","158,82000732421875","13,318877220153809"
2020-10-23,"111,6885757446289","206,46824645996094","80,97970581054688","160,22000122070312","13,547402381896973"
2020-10-26,"111,69828796386719","200,5958709716797","78,5651626586914","160,3520050048828","13,099821090698242"
2020-10-27,"113,20314025878906","203,62278747558594","79,28868865966797","164,31649780273438","13,354514122009277"
2020-10-28,"107,96044921875","193,52996826171875","74,92078399658203","158,13900756835938","12,587190628051758"
2020-10-29,"111,96041107177734","195,47787475585938","77,20589447021484","160,55050659179688","12,982940673828125"
2020-10-30,"105,68861389160156","193,3294677734375","80,14309692382812","151,8074951171875","12,49448299407959"
2020-11-02,"105,60121154785156","193,19577026367188","80,55024719238281","150,2239990234375","12,541085243225098"
2020-11-03,"107,22258758544922","197,1106719970703","81,60850524902344","152,42050170898438","12,9784517288208"
2020-11-04,"111,60118103027344","206,62103271484375","86,57694244384766","162,05799865722656","13,750760078430176"
2020-11-05,"115,56233215332031","213,20953369140625","87,40261840820312","166,10000610351562","14,115358352661133"
2020-11-06,"115,4310302734375","213,62013244628906","87,2652587890625","165,56849670410156","14,516088485717773"
2020-11-09,"113,12611389160156","208,53070068359375","87,34905242919922","157,18699645996094","13,587774276733398"
2020-11-10,"112,78572845458984","201,48388671875","86,17377471923828","151,75100708007812","12,729740142822266"
2020-11-11,"116,2090835571289","206,77378845214844","86,64537811279297","156,8695068359375","13,37569522857666"
2020-11-12,"115,93675994873047","205,71392822265625","86,42667388916016","155,51400756835938","13,414323806762695"
2020-11-13,"115,98538970947266","206,73561096191406","87,88661193847656","156,4405059814453","13,25507640838623"
2020-11-16,"116,99684143066406","207,423095703125","87,9743881225586","156,55299377441406","13,472639083862305"
2020-11-17,"116,11181640625","204,77816772460938","87,36097717285156","156,7830047607422","13,379934310913086"
2020-11-18,"114,7891616821289","202,07843017578125","86,31856536865234","155,2729949951172","13,386414527893066"
2020-11-19,"115,38240814208984","203,36126708984375","87,20773315429688","155,8509979248047","13,397876739501953"
2020-11-20,"114,11810302734375","201,41786193847656","86,1073226928711","154,97000122070312","13,046489715576172"
2020-11-23,"110,72393035888672","201,14976501464844","85,66992950439453","154,91949462890625","13,0985746383667"
2020-11-24,"112,0076904296875","204,73985290527344","87,47205352783203","155,9029998779297","12,916900634765625"
2020-11-25,"112,84407806396484","204,74945068359375","87,48343658447266","159,2534942626953","13,193021774291992"
2020-11-27,"113,38870239257812","206,0514373779297","88,61856079101562","159,76699829101562","13,219440460205078"
2020-11-30,"115,78117370605469","204,94094848632812","87,00093841552734","158,40199279785156","13,359246253967285"
2020-12-01,"119,35039520263672","206,98963928222656","89,03215026855469","161,00399780273438","13,347783088684082"
2020-12-02,"119,70051574707031","206,18548583984375","90,50051879882812","160,17649841308594","13,501799583435059"
2020-12-03,"119,5643310546875","205,10365295410156","90,34529876708984","159,3365020751953","13,357708930969238"
2020-12-04,"118,89329528808594","205,218505859375","90,44052124023438","158,12899780273438","13,519495010375977"
2020-12-07,"120,35213470458984","205,15151977539062","90,10676574707031","157,89999389648438","13,56785774230957"
2020-12-08,"120,9648208618164","206,79815673828125","89,82411193847656","158,864501953125","13,311842918395996"
2020-12-09,"118,43620300292969","202,76773071289062","88,16433715820312","155,2100067138672","12,893789291381836"
2020-12-10,"119,85611724853516","201,5423126220703","87,65799713134766","155,07449340820312","12,93517017364502"
2020-12-11,"119,04888153076172","204,16542053222656","88,01256561279297","155,8209991455078","12,976054191589355"
2020-12-14,"118,43620300292969","205,0653533935547","86,89481353759766","157,84849548339844","13,270711898803711"
2020-12-15,"124,36869812011719","204,99835205078125","87,33219909667969","158,25599670410156","13,32231330871582"
2020-12-16,"124,3006362915039","209,9287109375","87,13928985595703","162,04800415039062","13,20465087890625"
2020-12-17,"125,16619873046875","210,0627899169922","86,31212615966797","161,8040008544922","13,303116798400879"
2020-12-18,"123,18220520019531","209,26812744140625","85,60348510742188","160,08250427246094","13,234064102172852"
2020-12-21,"124,70909118652344","213,09756469726562","86,01705932617188","160,3090057373047","13,294140815734863"
2020-12-22,"128,25889587402344","214,38999938964844","85,30593872070312","160,3260040283203","13,240297317504883"
2020-12-23,"127,36415100097656","211,59454345703125","85,70315551757812","159,2635040283203","12,972065925598145"
2020-12-24,"128,34640502929688","213,250732421875","85,99723052978516","158,63450622558594","12,956610679626465"
2020-12-28,"132,9368438720703","215,36651611328125","87,9709243774414","164,197998046875","12,863126754760742"
2020-12-29,"131,16677856445312","214,591064453125","87,16755676269531","166,10000610351562","12,906253814697266"
2020-12-30,"130,04837036132812","212,22637939453125","86,10087585449219","164,29249572753906","13,108177185058594"
2020-12-31,"129,04664611816406","212,934814453125","86,91366577148438","162,84649658203125","13,017685890197754"
2021-01-04,"125,8566665649414","208,40658569335938","85,59902954101562","159,3314971923828","13,076017379760742"
2021-01-05,"127,4127426147461","208,6075897216797","86,28932189941406","160,92550659179688","13,366437911987305"
2021-01-06,"123,12387084960938","203,1985321044922","85,4378433227539","156,91900634765625","12,578445434570312"
2021-01-07,"127,32526397705078","208,98095703125","87,98977661132812","158,10800170898438","13,305859565734863"
2021-01-08,"128,4241943359375","210,2542266845703","89,15463256835938","159,13499450683594","13,238801002502441"
2021-01-11,"125,4384765625","208,21510314941406","87,09467315673828","155,7104949951172","13,582565307617188"
2021-01-12,"125,26347351074219","205,76425170898438","86,15939331054688","156,04150390625","13,446208953857422"
2021-01-13,"127,29603576660156","207,11412048339844","86,64636993408203","158,29449462890625","13,493074417114258"
2021-01-14,"125,37042236328125","203,93569946289062","85,83655548095703","156,37350463867188","13,162521362304688"
2021-01-15,"123,64903259277344","203,5814208984375","85,67292022705078","155,21249389648438","12,822741508483887"
2021-01-19,"124,32009887695312","207,20980834960938","88,49211120605469","156,03799438476562","12,988020896911621"
2021-01-20,"128,40475463867188","214,77293395996094","93,2329330444336","163,16900634765625","13,327547073364258"
2021-01-21,"133,11187744140625","215,3760528564453","93,43525695800781","165,34950256347656","13,827861785888672"
2021-01-22,"135,25144958496094","216,31430053710938","93,85231018066406","164,6114959716797","13,67330551147461"
2021-01-25,"138,99574279785156","219,7416229248047","93,93760681152344","164,6999969482422","13,614222526550293"
